date,items,pettah_average,pettah_min_value,pettah_max_value,food_inflation_Base_2013,percipitation,Bankrupt,pettah_range,pettah_midpoint
8/9/2017,Rice (Rs/kg)_Samba 2,93.3334,90,95,126.4,1.25,0,5,92.5
8/9/2017,Rice (Rs/kg)_Nadu 2,87.8334,85,90,126.4,1.25,0,5,87.5
8/9/2017,Rice (Rs/kg)_Samba 1,97.6666,96,100,126.4,1.25,0,4,98
8/9/2017,Onion (Rs/Kg)_Vedalan,135,130,140,126.4,1.25,0,10,135
8/9/2017,Pulses (Rs/Kg)_Green Gram,210,200,220,126.4,1.25,0,20,210
8/9/2017,Pulses (Rs/Kg)_Cowpea,230.83,230,235,126.4,1.25,0,5,232.5
8/9/2017,Pulses (Rs/Kg)_Red Dhal,132.67,130,135,126.4,1.25,0,5,132.5
8/10/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,4.2,0,2,89
8/10/2017,Onion (Rs/Kg)_Sinnan,125,125,125,126.4,4.2,0,0,125
8/10/2017,Rice (Rs/kg)_Samba 1,98,96,100,126.4,4.2,0,4,98
8/10/2017,Pulses (Rs/Kg)_Green Gram,213.75,210,215,126.4,4.2,0,5,212.5
8/10/2017,Rice (Rs/kg)_Samba 2,93.6666,93,95,126.4,4.2,0,2,94
8/10/2017,Pulses (Rs/Kg)_Red Dhal,132.83,130,135,126.4,4.2,0,5,132.5
8/10/2017,Onion (Rs/Kg)_Vedalan,137,130,140,126.4,4.2,0,10,135
8/10/2017,Pulses (Rs/Kg)_Cowpea,233.75,230,240,126.4,4.2,0,10,235
8/10/2017,Potatoes (Rs/Kg)_Nuwaraeliya,140,135,145,126.4,4.2,0,10,140
8/11/2017,Rice (Rs/kg)_Samba 1,97.5,95,99,126.4,2.34,0,4,97
8/11/2017,Rice (Rs/kg)_Samba 2,92.6666,90,94,126.4,2.34,0,4,92
8/11/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,2.34,0,2,89
8/11/2017,Onion (Rs/Kg)_Vedalan,157.5,150,170,126.4,2.34,0,20,160
8/11/2017,Pulses (Rs/Kg)_Red Dhal,132.83,130,135,126.4,2.34,0,5,132.5
8/11/2017,Pulses (Rs/Kg)_Cowpea,233.75,230,240,126.4,2.34,0,10,235
8/11/2017,Pulses (Rs/Kg)_Green Gram,215.6,210,220,126.4,2.34,0,10,215
8/11/2017,Potatoes (Rs/Kg)_Nuwaraeliya,141.25,130,150,126.4,2.34,0,20,140
8/14/2017,Rice (Rs/kg)_Samba 2,93.5,90,95,126.4,1,0,5,92.5
8/14/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,1,0,2,89
8/14/2017,Rice (Rs/kg)_Samba 1,97.8334,96,100,126.4,1,0,4,98
8/14/2017,Potatoes (Rs/Kg)_Welimada,131.67,130,135,126.4,1,0,5,132.5
8/14/2017,Pulses (Rs/Kg)_Red Dhal,132.5,128,135,126.4,1,0,7,131.5
8/14/2017,Onion (Rs/Kg)_Vedalan,168.33,160,175,126.4,1,0,15,167.5
8/14/2017,Potatoes (Rs/Kg)_Nuwaraeliya,143.75,140,150,126.4,1,0,10,145
8/14/2017,Pulses (Rs/Kg)_Green Gram,215.6,210,220,126.4,1,0,10,215
8/14/2017,Pulses (Rs/Kg)_Cowpea,233.75,230,240,126.4,1,0,10,235
8/15/2017,Rice (Rs/kg)_Samba 1,97.5,95,99,126.4,0.36,0,4,97
8/15/2017,Rice (Rs/kg)_Samba 2,92.6666,90,94,126.4,0.36,0,4,92
8/15/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,0.36,0,2,89
8/15/2017,Onion (Rs/Kg)_Vedalan,159.17,150,170,126.4,0.36,0,20,160
8/15/2017,Pulses (Rs/Kg)_Green Gram,214.33,205,218,126.4,0.36,0,13,211.5
8/15/2017,Pulses (Rs/Kg)_Cowpea,236,230,240,126.4,0.36,0,10,235
8/15/2017,Pulses (Rs/Kg)_Red Dhal,132.17,128,135,126.4,0.36,0,7,131.5
8/15/2017,Potatoes (Rs/Kg)_Nuwaraeliya,144,140,150,126.4,0.36,0,10,145
8/16/2017,Rice (Rs/kg)_Samba 2,92.3334,90,93,126.4,0.27,0,3,91.5
8/16/2017,Pulses (Rs/Kg)_Red Dhal,132.17,128,135,126.4,0.27,0,7,131.5
8/16/2017,Rice (Rs/kg)_Samba 1,97.3334,95,100,126.4,0.27,0,5,97.5
8/16/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,0.27,0,2,89
8/16/2017,Potatoes (Rs/Kg)_Nuwaraeliya,143,135,150,126.4,0.27,0,15,142.5
8/16/2017,Onion (Rs/Kg)_Vedalan,165,160,180,126.4,0.27,0,20,170
8/16/2017,Potatoes (Rs/Kg)_Welimada,125,120,130,126.4,0.27,0,10,125
8/16/2017,Pulses (Rs/Kg)_Green Gram,213,205,215,126.4,0.27,0,10,210
8/16/2017,Pulses (Rs/Kg)_Cowpea,236,230,240,126.4,0.27,0,10,235
8/17/2017,Rice (Rs/kg)_Samba 2,92.3334,90,94,126.4,4.33,0,4,92
8/17/2017,Rice (Rs/kg)_Nadu 2,87.5,85,90,126.4,4.33,0,5,87.5
8/17/2017,Rice (Rs/kg)_Samba 1,97,95,99,126.4,4.33,0,4,97
8/17/2017,Potatoes (Rs/Kg)_Welimada,127.5,125,130,126.4,4.33,0,5,127.5
8/17/2017,Potatoes (Rs/Kg)_Nuwaraeliya,141.67,140,145,126.4,4.33,0,5,142.5
8/17/2017,Pulses (Rs/Kg)_Cowpea,236,230,240,126.4,4.33,0,10,235
8/17/2017,Pulses (Rs/Kg)_Red Dhal,130.33,128,135,126.4,4.33,0,7,131.5
8/17/2017,Pulses (Rs/Kg)_Green Gram,208.33,205,215,126.4,4.33,0,10,210
8/17/2017,Onion (Rs/Kg)_Vedalan,176.67,170,190,126.4,4.33,0,20,180
8/18/2017,Rice (Rs/kg)_Samba 2,92.6666,90,94,126.4,18.28,0,4,92
8/18/2017,Rice (Rs/kg)_Nadu 2,87.8334,86,89,126.4,18.28,0,3,87.5
8/18/2017,Rice (Rs/kg)_Samba 1,96.3334,94,99,126.4,18.28,0,5,96.5
8/18/2017,Pulses (Rs/Kg)_Red Dhal,131,128,135,126.4,18.28,0,7,131.5
8/18/2017,Pulses (Rs/Kg)_Green Gram,210,205,215,126.4,18.28,0,10,210
8/18/2017,Potatoes (Rs/Kg)_Welimada,125,125,125,126.4,18.28,0,0,125
8/18/2017,Onion (Rs/Kg)_Vedalan,182,170,200,126.4,18.28,0,30,185
8/18/2017,Pulses (Rs/Kg)_Cowpea,236,230,240,126.4,18.28,0,10,235
8/18/2017,Potatoes (Rs/Kg)_Nuwaraeliya,143.75,140,150,126.4,18.28,0,10,145
8/21/2017,Pulses (Rs/Kg)_Cowpea,236,230,240,126.4,3.32,0,10,235
8/21/2017,Potatoes (Rs/Kg)_Nuwaraeliya,143.75,140,150,126.4,3.32,0,10,145
8/21/2017,Rice (Rs/kg)_Samba 1,98,96,100,126.4,3.32,0,4,98
8/21/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,126.4,3.32,0,2,89
8/21/2017,Rice (Rs/kg)_Samba 2,92.6666,90,95,126.4,3.32,0,5,92.5
8/21/2017,Pulses (Rs/Kg)_Red Dhal,131,128,135,126.4,3.32,0,7,131.5
8/21/2017,Pulses (Rs/Kg)_Green Gram,212,205,220,126.4,3.32,0,15,212.5
8/21/2017,Onion (Rs/Kg)_Vedalan,199,180,220,126.4,3.32,0,40,200
8/25/2017,Rice (Rs/kg)_Samba 1,97.5,95,100,126.4,0.56,0,5,97.5
8/25/2017,Rice (Rs/kg)_Samba 2,93.8334,90,97,126.4,0.56,0,7,93.5
8/25/2017,Rice (Rs/kg)_Nadu 2,88.1666,87,89,126.4,0.56,0,2,88
8/25/2017,Onion (Rs/Kg)_Vedalan,188,160,200,126.4,0.56,0,40,180
8/25/2017,Pulses (Rs/Kg)_Red Dhal,131,128,135,126.4,0.56,0,7,131.5
8/25/2017,Pulses (Rs/Kg)_Green Gram,212,205,220,126.4,0.56,0,15,212.5
8/25/2017,Pulses (Rs/Kg)_Cowpea,238,235,240,126.4,0.56,0,5,237.5
8/25/2017,Potatoes (Rs/Kg)_Nuwaraeliya,143.75,140,150,126.4,0.56,0,10,145
8/28/2017,Rice (Rs/kg)_Nadu 2,89.3334,89,90,126.4,5.81,0,1,89.5
8/28/2017,Rice (Rs/kg)_Samba 2,93.8334,90,95,126.4,5.81,0,5,92.5
8/28/2017,Rice (Rs/kg)_Samba 1,98.1666,95,100,126.4,5.81,0,5,97.5
8/28/2017,Pulses (Rs/Kg)_Green Gram,212,205,220,126.4,5.81,0,15,212.5
8/28/2017,Pulses (Rs/Kg)_Red Dhal,128.2,125,130,126.4,5.81,0,5,127.5
8/28/2017,Pulses (Rs/Kg)_Cowpea,238,235,240,126.4,5.81,0,5,237.5
8/28/2017,Potatoes (Rs/Kg)_Nuwaraeliya,122.5,120,130,126.4,5.81,0,10,125
8/28/2017,Onion (Rs/Kg)_Vedalan,195.83,180,215,126.4,5.81,0,35,197.5
8/29/2017,Rice (Rs/kg)_Samba 2,93.8334,92,95,126.4,2.85,0,3,93.5
8/29/2017,Rice (Rs/kg)_Nadu 2,82.1666,70,89,126.4,2.85,0,19,79.5
8/29/2017,Onion (Rs/Kg)_Vedalan,206.67,190,215,126.4,2.85,0,25,202.5
8/29/2017,Rice (Rs/kg)_Samba 1,98.5,96,100,126.4,2.85,0,4,98
8/29/2017,Pulses (Rs/Kg)_Green Gram,211,205,215,126.4,2.85,0,10,210
8/29/2017,Potatoes (Rs/Kg)_Nuwaraeliya,132.5,130,135,126.4,2.85,0,5,132.5
8/29/2017,Potatoes (Rs/Kg)_Welimada,112.5,105,120,126.4,2.85,0,15,112.5
8/29/2017,Pulses (Rs/Kg)_Red Dhal,128.2,125,130,126.4,2.85,0,5,127.5
8/29/2017,Pulses (Rs/Kg)_Cowpea,237,230,240,126.4,2.85,0,10,235
8/30/2017,Rice (Rs/kg)_Samba 1,98,96,100,126.4,0.6,0,4,98
8/30/2017,Potatoes (Rs/Kg)_Welimada,115,110,120,126.4,0.6,0,10,115
8/30/2017,Rice (Rs/kg)_Nadu 2,82.1666,70,89,126.4,0.6,0,19,79.5
8/30/2017,Rice (Rs/kg)_Samba 2,93.3334,90,95,126.4,0.6,0,5,92.5
8/30/2017,Pulses (Rs/Kg)_Green Gram,209,200,215,126.4,0.6,0,15,207.5
8/30/2017,Onion (Rs/Kg)_Vedalan,203,180,215,126.4,0.6,0,35,197.5
8/30/2017,Pulses (Rs/Kg)_Cowpea,237.5,235,240,126.4,0.6,0,5,237.5
8/30/2017,Potatoes (Rs/Kg)_Nuwaraeliya,136.25,135,140,126.4,0.6,0,5,137.5
8/30/2017,Pulses (Rs/Kg)_Red Dhal,129.8,128,135,126.4,0.6,0,7,131.5
8/31/2017,Rice (Rs/kg)_Nadu 2,89,88,90,126.4,3.53,0,2,89
8/31/2017,Rice (Rs/kg)_Samba 1,98.8334,97,101,126.4,3.53,0,4,99
8/31/2017,Rice (Rs/kg)_Samba 2,94.3334,92,96,126.4,3.53,0,4,94
8/31/2017,Onion (Rs/Kg)_Vedalan,202,170,220,126.4,3.53,0,50,195
8/31/2017,Pulses (Rs/Kg)_Cowpea,237.5,235,240,126.4,3.53,0,5,237.5
8/31/2017,Pulses (Rs/Kg)_Green Gram,209,200,215,126.4,3.53,0,15,207.5
8/31/2017,Potatoes (Rs/Kg)_Welimada,115,110,120,126.4,3.53,0,10,115
8/31/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,126.4,3.53,0,10,135
8/31/2017,Pulses (Rs/Kg)_Red Dhal,129.8,128,135,126.4,3.53,0,7,131.5
9/4/2017,Rice (Rs/kg)_Samba 2,94.5,90,96,128.4,5.87,0,6,93
9/4/2017,Rice (Rs/kg)_Nadu 2,87.8334,86,90,128.4,5.87,0,4,88
9/4/2017,Rice (Rs/kg)_Samba 1,99.1666,98,101,128.4,5.87,0,3,99.5
9/4/2017,Onion (Rs/Kg)_Vedalan,226.67,200,250,128.4,5.87,0,50,225
9/4/2017,Pulses (Rs/Kg)_Red Dhal,133,130,136,128.4,5.87,0,6,133
9/4/2017,Potatoes (Rs/Kg)_Welimada,117.67,115,120,128.4,5.87,0,5,117.5
9/4/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,128.4,5.87,0,10,135
9/4/2017,Pulses (Rs/Kg)_Green Gram,206.67,205,215,128.4,5.87,0,10,210
9/4/2017,Pulses (Rs/Kg)_Cowpea,237,235,240,128.4,5.87,0,5,237.5
9/6/2017,Onion (Rs/Kg)_Vedalan,236,220,250,128.4,21.42,0,30,235
9/6/2017,Rice (Rs/kg)_Nadu 2,88.8334,88,90,128.4,21.42,0,2,89
9/6/2017,Rice (Rs/kg)_Samba 1,98.8334,98,100,128.4,21.42,0,2,99
9/6/2017,Rice (Rs/kg)_Samba 2,94.1666,90,97,128.4,21.42,0,7,93.5
9/6/2017,Pulses (Rs/Kg)_Cowpea,237,230,240,128.4,21.42,0,10,235
9/6/2017,Pulses (Rs/Kg)_Green Gram,211.25,210,215,128.4,21.42,0,5,212.5
9/6/2017,Pulses (Rs/Kg)_Red Dhal,132,128,135,128.4,21.42,0,7,131.5
9/6/2017,Potatoes (Rs/Kg)_Welimada,116.25,110,120,128.4,21.42,0,10,115
9/6/2017,Potatoes (Rs/Kg)_Nuwaraeliya,137,130,140,128.4,21.42,0,10,135
9/7/2017,Onion (Rs/Kg)_Vedalan,262,220,280,128.4,26.72,0,60,250
9/7/2017,Rice (Rs/kg)_Nadu 2,88.5,87,90,128.4,26.72,0,3,88.5
9/7/2017,Rice (Rs/kg)_Samba 2,94.3334,90,96,128.4,26.72,0,6,93
9/7/2017,Rice (Rs/kg)_Samba 1,99.3334,98,100,128.4,26.72,0,2,99
9/7/2017,Pulses (Rs/Kg)_Cowpea,237,230,240,128.4,26.72,0,10,235
9/7/2017,Potatoes (Rs/Kg)_Welimada,120,120,120,128.4,26.72,0,0,120
9/7/2017,Pulses (Rs/Kg)_Green Gram,207.5,200,210,128.4,26.72,0,10,205
9/7/2017,Potatoes (Rs/Kg)_Nuwaraeliya,138,130,145,128.4,26.72,0,15,137.5
9/7/2017,Pulses (Rs/Kg)_Red Dhal,132.4,130,135,128.4,26.72,0,5,132.5
9/8/2017,Rice (Rs/kg)_Samba 2,95.1666,90,98,128.4,6.39,0,8,94
9/8/2017,Rice (Rs/kg)_Nadu 2,88.6666,88,90,128.4,6.39,0,2,89
9/8/2017,Rice (Rs/kg)_Samba 1,100,99,102,128.4,6.39,0,3,100.5
9/8/2017,Onion (Rs/Kg)_Vedalan,313.33,280,330,128.4,6.39,0,50,305
9/8/2017,Pulses (Rs/Kg)_Red Dhal,132.4,130,135,128.4,6.39,0,5,132.5
9/8/2017,Potatoes (Rs/Kg)_Welimada,120,120,120,128.4,6.39,0,0,120
9/8/2017,Pulses (Rs/Kg)_Green Gram,207.5,200,210,128.4,6.39,0,10,205
9/8/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,128.4,6.39,0,10,135
9/8/2017,Pulses (Rs/Kg)_Cowpea,238,235,240,128.4,6.39,0,5,237.5
9/11/2017,Rice (Rs/kg)_Samba 1,101.6666,98,105,128.4,1.28,0,7,101.5
9/11/2017,Rice (Rs/kg)_Samba 2,94.8334,92,97,128.4,1.28,0,5,94.5
9/11/2017,Onion (Rs/Kg)_Sinnan,286.67,280,290,128.4,1.28,0,10,285
9/11/2017,Rice (Rs/kg)_Nadu 2,88.3334,85,90,128.4,1.28,0,5,87.5
9/11/2017,Onion (Rs/Kg)_Vedalan,320,300,330,128.4,1.28,0,30,315
9/11/2017,Pulses (Rs/Kg)_Red Dhal,135.4,134,137,128.4,1.28,0,3,135.5
9/11/2017,Pulses (Rs/Kg)_Green Gram,214,210,220,128.4,1.28,0,10,215
9/11/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,1.28,0,5,237.5
9/11/2017,Potatoes (Rs/Kg)_Welimada,126.25,120,135,128.4,1.28,0,15,127.5
9/11/2017,Potatoes (Rs/Kg)_Nuwaraeliya,128,110,140,128.4,1.28,0,30,125
9/12/2017,Rice (Rs/kg)_Nadu 2,90.1666,89,92,128.4,0.41,0,3,90.5
9/12/2017,Rice (Rs/kg)_Samba 2,96.1666,93,98,128.4,0.41,0,5,95.5
9/12/2017,Rice (Rs/kg)_Samba 1,100.3334,99,102,128.4,0.41,0,3,100.5
9/12/2017,Onion (Rs/Kg)_Vedalan,316.67,290,330,128.4,0.41,0,40,310
9/12/2017,Pulses (Rs/Kg)_Green Gram,210,200,215,128.4,0.41,0,15,207.5
9/12/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,0.41,0,5,237.5
9/12/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,0.41,0,5,132.5
9/12/2017,Potatoes (Rs/Kg)_Welimada,118.75,115,120,128.4,0.41,0,5,117.5
9/12/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,128.4,0.41,0,10,135
9/13/2017,Rice (Rs/kg)_Samba 2,95.6666,93,98,128.4,6.68,0,5,95.5
9/13/2017,Rice (Rs/kg)_Samba 1,100.3334,99,102,128.4,6.68,0,3,100.5
9/13/2017,Onion (Rs/Kg)_Vedalan,308.33,280,330,128.4,6.68,0,50,305
9/13/2017,Rice (Rs/kg)_Nadu 2,90.1666,89,92,128.4,6.68,0,3,90.5
9/13/2017,Pulses (Rs/Kg)_Green Gram,209,205,210,128.4,6.68,0,5,207.5
9/13/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,128.4,6.68,0,10,135
9/13/2017,Potatoes (Rs/Kg)_Welimada,117.5,110,120,128.4,6.68,0,10,115
9/13/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,6.68,0,5,132.5
9/13/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,6.68,0,5,237.5
9/14/2017,Onion (Rs/Kg)_Vedalan,306.67,280,320,128.4,2.91,0,40,300
9/14/2017,Pulses (Rs/Kg)_Red Dhal,133.4,132,135,128.4,2.91,0,3,133.5
9/14/2017,Rice (Rs/kg)_Samba 2,97.1666,95,99,128.4,2.91,0,4,97
9/14/2017,Pulses (Rs/Kg)_Green Gram,209,205,210,128.4,2.91,0,5,207.5
9/14/2017,Rice (Rs/kg)_Samba 1,102.1666,100,104,128.4,2.91,0,4,102
9/14/2017,Rice (Rs/kg)_Nadu 2,89.8334,88,91,128.4,2.91,0,3,89.5
9/14/2017,Potatoes (Rs/Kg)_Nuwaraeliya,135,130,140,128.4,2.91,0,10,135
9/14/2017,Potatoes (Rs/Kg)_Welimada,117.5,110,120,128.4,2.91,0,10,115
9/14/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,2.91,0,5,237.5
9/15/2017,Rice (Rs/kg)_Samba 2,96.5,94,99,128.4,2.5,0,5,96.5
9/15/2017,Onion (Rs/Kg)_Vedalan,310.83,300,325,128.4,2.5,0,25,312.5
9/15/2017,Rice (Rs/kg)_Samba 1,101.6666,100,104,128.4,2.5,0,4,102
9/15/2017,Onion (Rs/Kg)_Sinnan,266.67,250,280,128.4,2.5,0,30,265
9/15/2017,Rice (Rs/kg)_Nadu 2,89.6666,88,92,128.4,2.5,0,4,90
9/15/2017,Potatoes (Rs/Kg)_Nuwaraeliya,111.67,110,115,128.4,2.5,0,5,112.5
9/15/2017,Potatoes (Rs/Kg)_Welimada,100,100,100,128.4,2.5,0,0,100
9/15/2017,Pulses (Rs/Kg)_Green Gram,209,205,210,128.4,2.5,0,5,207.5
9/15/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,2.5,0,5,237.5
9/15/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,2.5,0,5,132.5
9/18/2017,Onion (Rs/Kg)_Sinnan,256.67,250,270,128.4,1.61,0,20,260
9/18/2017,Onion (Rs/Kg)_Vedalan,298.33,280,320,128.4,1.61,0,40,300
9/18/2017,Rice (Rs/kg)_Samba 1,104.8334,104,106,128.4,1.61,0,2,105
9/18/2017,Rice (Rs/kg)_Nadu 2,91.6,90,92,128.4,1.61,0,2,91
9/18/2017,Rice (Rs/kg)_Samba 2,98.3334,95,100,128.4,1.61,0,5,97.5
9/18/2017,Potatoes (Rs/Kg)_Nuwaraeliya,111.67,110,115,128.4,1.61,0,5,112.5
9/18/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,1.61,0,5,237.5
9/18/2017,Potatoes (Rs/Kg)_Welimada,98.33,95,100,128.4,1.61,0,5,97.5
9/18/2017,Pulses (Rs/Kg)_Green Gram,209,205,210,128.4,1.61,0,5,207.5
9/18/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,1.61,0,5,132.5
9/19/2017,Onion (Rs/Kg)_Vedalan,295,280,310,128.4,0.19,0,30,295
9/19/2017,Onion (Rs/Kg)_Sinnan,253.33,250,260,128.4,0.19,0,10,255
9/19/2017,Rice (Rs/kg)_Nadu 2,91.6,90,92,128.4,0.19,0,2,91
9/19/2017,Rice (Rs/kg)_Samba 2,97.8334,95,100,128.4,0.19,0,5,97.5
9/19/2017,Rice (Rs/kg)_Samba 1,104.1666,102,106,128.4,0.19,0,4,104
9/19/2017,Potatoes (Rs/Kg)_Nuwaraeliya,108.33,105,110,128.4,0.19,0,5,107.5
9/19/2017,Pulses (Rs/Kg)_Green Gram,208,200,210,128.4,0.19,0,10,205
9/19/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,0.19,0,5,237.5
9/19/2017,Potatoes (Rs/Kg)_Welimada,90,85,95,128.4,0.19,0,10,90
9/19/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,0.19,0,5,132.5
9/20/2017,Onion (Rs/Kg)_Sinnan,236.67,200,260,128.4,1.57,0,60,230
9/20/2017,Rice (Rs/kg)_Samba 1,105.1666,104,106,128.4,1.57,0,2,105
9/20/2017,Rice (Rs/kg)_Nadu 2,90.4,88,92,128.4,1.57,0,4,90
9/20/2017,Rice (Rs/kg)_Samba 2,99.1666,98,100,128.4,1.57,0,2,99
9/20/2017,Onion (Rs/Kg)_Vedalan,295,280,310,128.4,1.57,0,30,295
9/20/2017,Potatoes (Rs/Kg)_Nuwaraeliya,106.67,100,110,128.4,1.57,0,10,105
9/20/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,1.57,0,5,237.5
9/20/2017,Pulses (Rs/Kg)_Green Gram,202,200,205,128.4,1.57,0,5,202.5
9/20/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,1.57,0,5,132.5
9/20/2017,Potatoes (Rs/Kg)_Welimada,86,80,90,128.4,1.57,0,10,85
9/21/2017,Onion (Rs/Kg)_Sinnan,200,200,200,128.4,1.73,0,0,200
9/21/2017,Rice (Rs/kg)_Nadu 2,91.5,90,93,128.4,1.73,0,3,91.5
9/21/2017,Rice (Rs/kg)_Samba 2,98.3334,95,100,128.4,1.73,0,5,97.5
9/21/2017,Rice (Rs/kg)_Samba 1,105.5,105,106,128.4,1.73,0,1,105.5
9/21/2017,Onion (Rs/Kg)_Vedalan,293.33,280,300,128.4,1.73,0,20,290
9/21/2017,Pulses (Rs/Kg)_Green Gram,203,200,210,128.4,1.73,0,10,205
9/21/2017,Potatoes (Rs/Kg)_Nuwaraeliya,106.67,100,110,128.4,1.73,0,10,105
9/21/2017,Potatoes (Rs/Kg)_Welimada,86.67,85,90,128.4,1.73,0,5,87.5
9/21/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,1.73,0,5,132.5
9/21/2017,Pulses (Rs/Kg)_Cowpea,239,235,240,128.4,1.73,0,5,237.5
9/22/2017,Onion (Rs/Kg)_Sinnan,203.33,200,210,128.4,0.81,0,10,205
9/22/2017,Rice (Rs/kg)_Samba 1,105.6666,105,107,128.4,0.81,0,2,106
9/22/2017,Rice (Rs/kg)_Samba 2,99,95,102,128.4,0.81,0,7,98.5
9/22/2017,Rice (Rs/kg)_Nadu 2,91.1666,90,93,128.4,0.81,0,3,91.5
9/22/2017,Potatoes (Rs/Kg)_Nuwaraeliya,106.67,100,110,128.4,0.81,0,10,105
9/22/2017,Potatoes (Rs/Kg)_Welimada,85,80,90,128.4,0.81,0,10,85
9/22/2017,Pulses (Rs/Kg)_Red Dhal,133,130,135,128.4,0.81,0,5,132.5
9/22/2017,Pulses (Rs/Kg)_Green Gram,203,200,210,128.4,0.81,0,10,205
9/22/2017,Pulses (Rs/Kg)_Cowpea,238,230,240,128.4,0.81,0,10,235
9/22/2017,Onion (Rs/Kg)_Vedalan,290,280,300,128.4,0.81,0,20,290
9/25/2017,Rice (Rs/kg)_Nadu 2,91.8334,90,94,128.4,8.6,0,4,92
9/25/2017,Rice (Rs/kg)_Samba 1,105,103,106,128.4,8.6,0,3,104.5
9/25/2017,Rice (Rs/kg)_Samba 2,99.8334,98,102,128.4,8.6,0,4,100
9/25/2017,Onion (Rs/Kg)_Vedalan,308.33,290,330,128.4,8.6,0,40,310
9/25/2017,Onion (Rs/Kg)_Sinnan,233.33,200,250,128.4,8.6,0,50,225
9/25/2017,Pulses (Rs/Kg)_Red Dhal,132.83,130,135,128.4,8.6,0,5,132.5
9/25/2017,Potatoes (Rs/Kg)_Welimada,92,85,100,128.4,8.6,0,15,92.5
9/25/2017,Pulses (Rs/Kg)_Cowpea,236.6,230,240,128.4,8.6,0,10,235
9/25/2017,Pulses (Rs/Kg)_Green Gram,204,200,210,128.4,8.6,0,10,205
9/25/2017,Potatoes (Rs/Kg)_Nuwaraeliya,115,110,120,128.4,8.6,0,10,115
9/26/2017,Onion (Rs/Kg)_Sinnan,260,260,260,128.4,9.9,0,0,260
9/26/2017,Onion (Rs/Kg)_Vedalan,315,290,340,128.4,9.9,0,50,315
9/26/2017,Rice (Rs/kg)_Samba 1,105.5,105,106,128.4,9.9,0,1,105.5
9/26/2017,Rice (Rs/kg)_Samba 2,101,100,102,128.4,9.9,0,2,101
9/26/2017,Rice (Rs/kg)_Nadu 2,92.5,90,94,128.4,9.9,0,4,92
9/26/2017,Pulses (Rs/Kg)_Red Dhal,132.83,130,135,128.4,9.9,0,5,132.5
9/26/2017,Pulses (Rs/Kg)_Cowpea,235,230,240,128.4,9.9,0,10,235
9/26/2017,Potatoes (Rs/Kg)_Nuwaraeliya,115,110,120,128.4,9.9,0,10,115
9/26/2017,Pulses (Rs/Kg)_Green Gram,202,195,210,128.4,9.9,0,15,202.5
9/26/2017,Potatoes (Rs/Kg)_Welimada,95,90,100,128.4,9.9,0,10,95
9/27/2017,Rice (Rs/kg)_Samba 1,105.5,105,106,128.4,12.99,0,1,105.5
9/27/2017,Rice (Rs/kg)_Nadu 2,92.1666,90,94,128.4,12.99,0,4,92
9/27/2017,Rice (Rs/kg)_Samba 2,101.3334,98,104,128.4,12.99,0,6,101
9/27/2017,Onion (Rs/Kg)_Vedalan,315,300,330,128.4,12.99,0,30,315
9/27/2017,Onion (Rs/Kg)_Sinnan,270,260,280,128.4,12.99,0,20,270
9/27/2017,Pulses (Rs/Kg)_Cowpea,237,235,240,128.4,12.99,0,5,237.5
9/27/2017,Potatoes (Rs/Kg)_Welimada,107,100,115,128.4,12.99,0,15,107.5
9/27/2017,Pulses (Rs/Kg)_Green Gram,204.6,200,210,128.4,12.99,0,10,205
9/27/2017,Potatoes (Rs/Kg)_Nuwaraeliya,122.5,120,125,128.4,12.99,0,5,122.5
9/27/2017,Pulses (Rs/Kg)_Red Dhal,133.5,132,135,128.4,12.99,0,3,133.5
9/28/2017,Onion (Rs/Kg)_Sinnan,258.33,250,275,128.4,2.41,0,25,262.5
